"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","RecordedDate","ResponseId","LocationLatitude","LocationLongitude","UserLanguage","Consent","dem_state","Pre_state_conf_1","Pre_national_conf_1","cov_trust_federal_1","cov_trust_state_1","cov_2016_accu","cov_2020_accu","dem_birthyear","dem_gender","dem_gender_6_TEXT","dem_child","bipart_intro_time_First.Click","bipart_intro_time_Last.Click","bipart_intro_time_Page.Submit","bipart_intro_time_Click.Count","bipartisan_time_First.Click","bipartisan_time_Last.Click","bipartisan_time_Page.Submit","bipartisan_time_Click.Count","RL_perc_intro_time_First.Click","RL_perc_intro_time_Last.Click","RL_perc_intro_time_Page.Submit","RL_perc_intro_time_Click.Count","RL_perc_time_First.Click","RL_perc_time_Last.Click","RL_perc_time_Page.Submit","RL_perc_time_Click.Count","Handcount_intro_time_First.Click","Handcount_intro_time_Last.Click","Handcount_intro_time_Page.Submit","Handcount_intro_time_Click.Count","Handcount_time_First.Click","Handcount_time_Last.Click","Handcount_time_Page.Submit","Handcount_time_Click.Count","Loser_intro_time_First.Click","Loser_intro_time_Last.Click","Loser_intro_time_Page.Submit","Loser_intro_time_Click.Count","Loser_time_First.Click","Loser_time_Last.Click","Loser_time_Page.Submit","Loser_time_Click.Count","Soup_intro_time_First.Click","Soup_intro_time_Last.Click","Soup_intro_time_Page.Submit","Soup_intro_time_Click.Count","Soup_time_First.Click","Soup_time_Last.Click","Soup_time_Page.Submit","Soup_time_Click.Count","Local_intro_time_First.Click","Local_intro_time_Last.Click","Local_intro_time_Page.Submit","Local_intro_time_Click.Count","Local_time_First.Click","Local_time_Last.Click","Local_time_Page.Submit","Local_time_Click.Count","control_time_First.Click","control_time_Last.Click","control_time_Page.Submit","control_time_Click.Count","Post_state_conf_1","Post_national_conf_1","SecEffect_1","attentioncheck","cov_voting_impt_1","cov_vote_2020","cov_vote_who_2020","cov_vote_who_2020_5_TEXT","dem_edu","dem_party","dem_party_4_TEXT","dem_libcon","dem_race","dem_race_6_TEXT","dem_income","comments","rid","age","gender","hhi","ethnicity","hispanic","education","political_party","region","zip","Treatment_group"
"5/4/2021 4:55","5/4/2021 4:56","IP Address","24.46.0.57","100","114","5/4/2021 4:56","R_2wTzf6moQlI1VOv","40.94509888","-74.25309753","EN","YES","New Jersey","5","6","3","3","Yes","No","1975","Female","","Yes","1.457","12.725","14.87","4","0.798","9.982","10.813","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","Pink","","","","","","","","","","","","","60912817-d86a-0ce4-c2ce-148176167d7d","45","2","19","4","1","7","10","1","7470","Bipartisan"
"5/4/2021 4:52","5/4/2021 4:57","IP Address","76.170.124.193","100","277","5/4/2021 4:57","R_1ilEcMCujcCVM6q","34.44630432","-118.5355988","EN","YES","Alaska","8","7","4","4","No","Yes","1985","Male","","Yes","17.468","30.833","31.892","4","8.373","21.132","22.626","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","7","4","Red,Green","4","Yes, I voted","Joe Biden","","Postgraduate degree (MA, MBA, JD, PhD, etc.)","Democrat","","Strong Liberal","Black or African American (non-Hispanic)","","$150,000 or more","Cool","6091276d-416c-9871-55ca-096e3c9ccc74","35","1","24","2","1","8","1","4","99501","Bipartisan"
"5/4/2021 4:54","5/4/2021 4:57","IP Address","73.188.226.251","100","146","5/4/2021 4:57","R_3qpQchPANPkj6Io","39.75520325","-75.53119659","EN","YES","Delaware","8","8","4","5","Yes","Yes","1957","Female","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.621","10.459","15.587","3","0","0","11.824","0","","","","","8","9","5","Pink","","","","","","","","","","","","","60912806-a271-3194-d546-395fc0da4da7","63","2","1","1","15","2","3","3","19810","Local"
"5/4/2021 4:53","5/4/2021 4:57","IP Address","104.1.189.33","100","208","5/4/2021 4:57","R_2y3Ehb0PcAcVWJm","42.55799866","-82.9980011","EN","YES","Michigan","7","7","2","2","Yes","Yes","1959","Male","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","0","0","24.43","0","0","0","12.387","0","","","","","","","","","","","","","","","","","","","","","7","7","3","Red,Green","1","Yes, I voted","Donald Trump","","4-year college degree","Republican","","Moderate Conservative","Caucasian/White (non-Hispanic)","","$150,000 or more","yes, lets get vote ID as a required ID to vote ","60912731-092d-6ad5-dc77-68f1d3cbfb6b","62","1","21","1","1","6","10","2","48310","Loser"
"5/4/2021 4:51","5/4/2021 4:57","IP Address","174.208.232.252","100","312","5/4/2021 4:57","R_3R48a7DOF6TLRTl","37.75100708","-97.8219986","EN","YES","Illinois","7","5","3","2","Yes","No","1956","Female","","Yes","","","","","","","","","","","","","","","","","21.633","31.894","32.753","2","0","0","17.9","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","6","3","Red,Green","5","Yes, I voted","Donald Trump","","4-year college degree","Republican","","Strong Conservative","Caucasian/White (non-Hispanic)","","$75,000-$99,999","I honestly dont think we will ever have another fair election","60912757-ebbb-0972-17a7-b0172e91ff7e","64","2","18","1","1","6","10","2","61755","Handcount"
"5/4/2021 4:52","5/4/2021 4:57","IP Address","174.110.205.223","100","253","5/4/2021 4:57","R_3nSrviAMztDWTcD","35.00100708","-78.93450165","EN","YES","North Carolina","7","8","4","4","No","Yes","1995","Female","","No","","","","","","","","","","","","","","","","","0.857","12.41","14.033","8","1.32","9.737","10.926","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","6","4","Red","","","","","","","","","","","","","6091274d-3539-a375-2e5c-05a0a82ec183","32","2","9","2","1","2","1","3","28314","Handcount"
"5/4/2021 4:52","5/4/2021 4:57","IP Address","99.23.15.138","100","272","5/4/2021 4:57","R_3HkvyDzks7x37A9","42.95100403","-87.9437027","EN","YES","Wisconsin","9","10","4","4","Yes","Yes","1984","Male","","Yes","","","","","","","","","","","","","","","","","0","0","16.755","0","0","0","11.577","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","9","4","White","","","","","","","","","","","","","60912757-406f-11ed-5cab-618d68ab27e8","36","1","20","1","1","7","1","2","53221","Handcount"
"5/4/2021 4:53","5/4/2021 4:57","IP Address","108.223.100.31","100","236","5/4/2021 4:57","R_O1Dfntq1wKtkywV","30.44999695","-81.66239929","EN","YES","Florida","10","9","5","5","Yes","Yes","1980","Male","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","25.894","0","0","0","12.46","0","","","","","9","9","4","Red,Green","1","Yes, I voted","Joe Biden","","Postgraduate degree (MA, MBA, JD, PhD, etc.)","Democrat","","Strong Conservative","Caucasian/White (non-Hispanic)","","$100,000-$149,999","This survey is very enjoyable to me","6091276e-0e46-87bc-7aaa-cc14e9024d16","40","1","20","1","1","7","1","3","34741","Local"
"5/4/2021 4:51","5/4/2021 4:57","IP Address","47.151.206.245","100","352","5/4/2021 4:57","R_2ylrtlSSxLPHPtR","33.55780029","-116.157196","EN","YES","California","10","10","5","5","Yes","Yes","1948","Male","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","115.772","115.772","123.374","1","0","0","25.146","0","","","","","","","","","","","","","","","","","","","","","10","10","1","Red","","","","","","","","","","","","","60912735-ae5d-87af-163e-f50689302189","72","1","14","1","1","3","9","4","92284","Loser"
"5/4/2021 4:50","5/4/2021 4:57","IP Address","73.125.104.97","100","431","5/4/2021 4:57","R_2CTYnni5gbm1kh7","26.22810364","-80.16480255","EN","YES","Florida","9","9","4","2","Yes","Yes","1959","Male","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.038","21.705","23.627","3","51.502","51.502","52.679","1","","","","","9","9","4","Black","","","","","","","","","","","","","609126b7-b899-7ab7-d44d-d0fbd7959d58","61","1","18","1","1","2","1","3","33069","Local"
"5/4/2021 4:57","5/4/2021 4:57","IP Address","73.57.146.141","100","7","5/4/2021 4:57","R_C8N8jNjK2Z6Q677","25.77380371","-80.35839844","EN","YES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","609128aa-ca25-c1c8-e7f4-4bdfc98b695e","22","2","1","5","1","4","3","3","33172",""
"5/4/2021 4:54","5/4/2021 4:58","IP Address","96.29.146.125","100","195","5/4/2021 4:58","R_1IhIIZe03MGxTyy","38.26339722","-85.67299652","EN","YES","Kentucky","10","10","4","4","Yes","Yes","1956","Male","","No","","","","","","","","","","","","","","","","","","","","","","","","","0","0","28.854","0","0","0","16.309","0","","","","","","","","","","","","","","","","","","","","","10","10","1","Red,Green","5","Yes, I voted","Donald Trump","","High school graduate (high school diploma or equivalent including GED)","Independent","","Moderate Conservative","Caucasian/White (non-Hispanic)","","$30,000-$39,999","","609127af-e3e3-3d91-8a55-39bc4c46b7e8","65","1","5","1","1","3","5","3","40208","Loser"
"5/4/2021 4:54","5/4/2021 4:58","IP Address","174.202.96.33","100","206","5/4/2021 4:58","R_2dReL9ncySbkwzH","39.20509338","-85.93240356","EN","YES","Kentucky","8","6","3","3","Yes","No","1970","Female","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","25.833","0","0","0","16.936","0","","","","","","","","","","","","","7","7","3","Red,Green","4","Yes, I voted","Donald Trump","","Some college, but no degree","Republican","","Moderate","Caucasian/White (non-Hispanic)","","$100,000-$149,999","","609127db-adc8-8f78-08c3-2d48bf64c081","50","2","19","1","1","4","9","3","42442","Soup"
"5/4/2021 4:52","5/4/2021 4:58","IP Address","68.45.66.54","100","351","5/4/2021 4:58","R_2tFEIfagy4xkqsY","39.22729492","-86.46600342","EN","YES","Indiana","3","1","2","3","Yes","No","1955","Male","","Yes","","","","","","","","","15.224","33.093","43.286","2","0","0","23.218","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","5","2","Red,Green","1","Yes, I voted","Donald Trump","","High school graduate (high school diploma or equivalent including GED)","Republican","","Strong Conservative","Caucasian/White (non-Hispanic)","","$40,000-$49,999","","6091276c-4535-18fc-ade7-6f29b224a809","65","1","8","1","1","2","10","2","47441","RL_percentage"
"5/4/2021 4:52","5/4/2021 4:58","IP Address","107.77.237.111","100","354","5/4/2021 4:58","R_2UaMAdaQKomC7T0","33.74850464","-84.38710022","EN","YES","Georgia","7","8","2","2","Yes","Yes","1983","Female","","Yes","","","","","","","","","14.003","31.099","32.223","2","0","0","32.62","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","7","3","Red,Green","4","No, I did not vote because I chose not to","","","2-year college degree","Independent","","Moderate","Caucasian/White (non-Hispanic)","","$100,000-$149,999","No","60912785-6225-9860-f286-3406e4a2eb0f","37","2","20","1","1","3","8","3","30543","RL_percentage"
"5/4/2021 4:55","5/4/2021 4:58","IP Address","108.4.18.197","100","190","5/4/2021 4:58","R_27OSXzdPjr9RzSW","37.72520447","-77.55480194","EN","YES","Virginia","10","7","4","5","Yes","Yes","1935","Male","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","30.324","0","0","0","11.452","0","","","","","9","7","5","Red,Green","5","Yes, I voted","Joe Biden","","Postgraduate degree (MA, MBA, JD, PhD, etc.)","Democrat","","Moderate Liberal","Caucasian/White (non-Hispanic)","","$75,000-$99,999","","609127db-95e5-e2eb-7e3c-f33a9e40da04","85","1","18","1","1","7","1","3","23059","Local"
"5/4/2021 4:54","5/4/2021 4:58","IP Address","75.176.99.0","100","276","5/4/2021 4:58","R_3HtbbWepu1EDVUf","33.97390747","-81.23449707","EN","YES","South Carolina","9","1","1","4","Yes","No","1953","Male","","No","","","","","","","","","","","","","","","","","","","","","","","","","2.845","24.027","27.98","5","2.564","14.044","20.383","3","","","","","","","","","","","","","","","","","","","","","9","1","3","Red,Green","5","Yes, I voted","Donald Trump","","4-year college degree","Republican","","Strong Conservative","Caucasian/White (non-Hispanic)","","$100,000-$149,999","No","609127a0-c5c3-b873-d02a-8212c459888e","67","1","19","1","1","6","10","3","29072","Loser"
"5/4/2021 4:56","5/4/2021 4:59","IP Address","50.237.143.11","100","142","5/4/2021 4:59","R_1ou9tcROif4HMpY","39.30299377","-76.60620117","EN","YES","Maryland","6","7","2","2","No","No","1983","Female","","Yes","","","","","","","","","3.04","35.085","36.424","4","3.268","3.268","19.178","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","6","2","Pink","","","","","","","","","","","","","6091286e-aa71-2a2d-2716-cb6922fa8bc3","37","2","5","1","1","2","7","3","21237","RL_percentage"
"5/4/2021 4:54","5/4/2021 4:59","IP Address","168.228.47.192","100","261","5/4/2021 4:59","R_3qOTtI5jJmCRhvs","39.28410339","-76.60980225","EN","YES","California","9","9","4","5","Yes","Yes","1980","Male","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.181","11.376","17.143","5","0","0","17.314","0","","","","","","","","","","","","","9","9","4","White","","","","","","","","","","","","","609127c9-b96c-dda7-baed-6fd2976fa901","40","1","20","1","1","6","2","4","93930","Soup"
"5/4/2021 4:55","5/4/2021 4:59","IP Address","73.174.115.26","100","235","5/4/2021 4:59","R_oYnZEezU7RwraZX","40.31770325","-79.72229767","EN","YES","California","8","8","3","4","Yes","Yes","1986","Female","","Yes","1.18","54.085","54.813","10","1.284","5.068","13.658","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","8","4","Red,Green","4","Yes, I voted","Joe Biden","","Postgraduate degree (MA, MBA, JD, PhD, etc.)","Democrat","","Moderate Liberal","Caucasian/White (non-Hispanic)","","$75,000-$99,999","","609127f2-1f9f-d623-c2c8-4ae9b2c9d786","38","2","16","1","1","6","1","4","90815","Bipartisan"
"5/4/2021 4:54","5/4/2021 4:59","IP Address","98.26.122.194","100","313","5/4/2021 4:59","R_1IXFx6BzWvBvt0p","35.85380554","-78.68599701","EN","YES","North Carolina","10","10","4","3","Yes","Yes","1980","Female","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.964","22.095","22.894","3","10","10","1","Red,Green","1","Yes, I voted","Joe Biden","","Some college, but no degree","Democrat","","Strong Liberal","Caucasian/White (non-Hispanic)","","$50,000-$74,999","Nothing at this time ","60912799-332c-1635-7ad7-7bb2d7a43dea","40","2","9","1","1","4","1","3","27613","Control"
"5/4/2021 4:56","5/4/2021 4:59","IP Address","99.56.179.160","100","201","5/4/2021 4:59","R_3rYSOzK2rJ4VIHq","39.09440613","-94.40989685","EN","YES","Missouri","10","10","5","5","Yes","Yes","1985","Male","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","19.912","0","9","9","5","White","","","","","","","","","","","","","6091282a-c1b7-ea50-287f-8159800d2e2d","35","1","22","1","1","7","1","2","64050","Control"
"5/4/2021 4:56","5/4/2021 5:00","IP Address","107.77.207.20","100","191","5/4/2021 5:00","R_2sX9skVrDMvufZT","41.89860535","-87.73799896","EN","YES","Missouri","3","1","1","2","Yes","No","1968","Male","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.496","15.489","17.087","13","4.861","10.813","12.038","4","","","","","3","1","1","Red,Green","1","Yes, I voted","Donald Trump","","4-year college degree","Republican","","Strong Conservative","Caucasian/White (non-Hispanic)","","$100,000-$149,999","","6091288a-ecd7-b5ab-aeb3-3345b5322ee3","52","1","19","1","1","6","10","2","63367","Local"
"5/4/2021 4:56","5/4/2021 5:00","IP Address","174.253.130.24","100","223","5/4/2021 5:00","R_2EfUFhqnuGt0ZwB","35.35629272","-80.20480347","EN","YES","North Carolina","4","3","1","2","Yes","No","1965","Female","","Yes","3.296","12.985","13.833","6","1.652","19.213","20.317","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","2","Red,Green","3","Yes, I voted","Donald Trump","","High school graduate (high school diploma or equivalent including GED)","Independent","","Strong Conservative","Caucasian/White (non-Hispanic)","","Less than $10,000","None","6091282c-391e-d74a-7cf9-6f77be5d952c","55","2","1","1","1","2","4","3","28714","Bipartisan"
"5/4/2021 3:58","5/4/2021 5:00","IP Address","69.140.154.69","100","3683","5/4/2021 5:00","R_2AL9ci1VosBYIfy","38.97790527","-77.08059692","EN","YES","Maryland","2","2","3","4","Yes","No","1958","Male","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.536","2.536","21.414","1","0","0","11.836","0","","","","","","","","","","","","","2","2","3","Red,Green","5","Yes, I voted","Howie Hawkins","","2-year college degree","Independent","","Moderate","Caucasian/White (non-Hispanic)","","$40,000-$49,999","","60911af6-ec03-2d4f-c23e-2b88ed254208","62","1","2","1","1","4","4","3","20895","Soup"
"5/4/2021 4:58","5/4/2021 5:00","IP Address","99.25.80.195","100","144","5/4/2021 5:00","R_1IuUqoeFtIUxnxB","30.00349426","-82.38279724","EN","YES","Michigan","10","10","5","5","Yes","Yes","1980","Male","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","6.364","6.364","14.275","1","0","0","13.005","0","","","","","","","","","","","","","","","","","","","","","10","10","5","Blue","","","","","","","","","","","","","6091287d-88bf-5dcb-854b-331ebdf0e62e","40","1","22","1","1","7","1","2","48009","Loser"
"5/4/2021 4:57","5/4/2021 5:00","IP Address","107.77.216.233","100","151","5/4/2021 5:00","R_1go4dyNujAIQufo","25.95849609","-80.13809967","EN","YES","Florida","10","10","4","5","Yes","Yes","1947","Female","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.325","14.253","14.275","7","4.168","9.635","11.934","7","","","","","10","10","5","Pink","","","","","","","","","","","","","609128b6-1571-28d9-d0ba-c0321b267ae2","73","1","15","1","1","3","9","3","34667","Local"
"5/4/2021 4:58","5/4/2021 5:00","IP Address","65.60.139.151","100","148","5/4/2021 5:00","R_1BW0o2dAhoFpCje","40.05349731","-83.01869965","EN","YES","Ohio","3","3","1","2","No","Yes","1964","Male","","No","","","","","","","","","","","","","","","","","0","0","13.358","0","0","0","13.523","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","7","3","Red,Green","1","Yes, I voted","Joe Biden","","Some college, but no degree","Democrat","","Strong Liberal","Caucasian/White (non-Hispanic)","","$50,000-$74,999","it was great","60912894-754b-622b-b0a7-e69bdb18fe40","55","1","9","1","1","4","1","2","43085","Handcount"
"5/4/2021 4:57","5/4/2021 5:00","IP Address","24.168.112.93","100","193","5/4/2021 5:00","R_2xJgvcQeYAi7TaA","40.60009766","-73.74970245","EN","YES","New York","6","8","3","3","No","Yes","1997","Female","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","2.311","3.718","10.982","4","1.411","9.653","11.065","2","","","","","","","","","","","","","","","","","","","","","6","8","4","Red,Green","2","Yes, I voted","Joe Biden","","4-year college degree","Democrat","","Moderate Liberal","Asian/Pacific Islander","","$50,000-$74,999","No","6091288c-a136-af3f-587c-9fe6c36b9c68","22","2","1","15","1","2","1","1","11691","Loser"
